,bed,discount_asked,end,host_name,messages,nightly_price,property_id,start,actions,id,prices,responses
10,1,0.6,2016-04-11,Leana,"Hi Leana, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-08 to 2016-04-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $20/night? I would be willing to make the booking immediately if the price is ok with you.",39.0,10930322,2016-04-08,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815411672.0.0""><span data-reactid="".5.3.0:$815411672.0.0.0""><span data-reactid="".5.3.0:$815411672.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815411672.0.0.0.$0"">Ieri alle 05:29</span></span></span>]",10930322,$44,"I'm sorry, unfortunately I cannot afford to lower the price especially with the risk of a single male staying in my home. I would rather not have a reservation at all.  *************** Hi Leana, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-08 to 2016-04-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $20/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
11,1,0.9,2016-04-10,Adriano,"Hi Adriano, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-07 to 2016-04-10. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you.",39.3333333333,2107939,2016-04-07,[],2107939,$54,"Hi Michele,

This room is available for the 3 nights you are inquiring about, and I would love to host you.  Unfortunately, I am unable to lower the rate any further.  Please let me know if you are still interested in the room at the advertised rate.  

Cheers,

Adriano *************** Hi Adriano, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-07 to 2016-04-10. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
12,1,0.7,2016-04-07,Toni Ann,"Hi Toni Ann, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-04 to 2016-04-07. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $20/night? I would be willing to make the booking immediately if the price is ok with you.",33.6666666667,501568,2016-04-04,[],501568,$56,"Hi Michele

Sorry I can not offer a $20 per night rate. *************** Hi Toni Ann, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-04 to 2016-04-07. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $20/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
13,3,0.8,2016-04-07,Dian,"Hi Dian, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-04 to 2016-04-07. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 2 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $60/night? I would be willing to make the booking immediately if the price is ok with you.",76.0,3818322,2016-04-04,[],3818322,$160,"Hi Michele-- Welcome to NY!  I have a 3 day minimum and the prices are set by AirB&B-- I think some nights this time of year are as low as $60 a night, plus surcharge for extra guests. So would probably work out to $40 each, per night, after cleaning fee. You may also wish to check out youth hostel in NYC- I don't think they have a 2 or 3 day minimum. Hope this is helpful and hope to see you this year at some point!  *************** Hi Dian, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-04 to 2016-04-07. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 2 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $60/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
14,1,0.9,2016-04-09,Alyson,"Hi Alyson, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-06 to 2016-04-09. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $75/night? I would be willing to make the booking immediately if the price is ok with you.",84.6666666667,7128293,2016-04-06,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815862603.0.0""><span data-reactid="".5.3.0:$815862603.0.0.0""><span data-reactid="".5.3.0:$815862603.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815862603.0.0.0.$0"">Ieri alle 15:34</span></span></span>]",7128293,$95,"Hi Michele,

Thanks for your inquiry!

While the calendar is open, I currently have a guest who may need to stay longer so I am keeping it available to them in the meantime. 

I hope you find a nice place to stay and enjoy your time in the city!

Kindly,
Alyson *************** Hi Alyson, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-06 to 2016-04-09. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $75/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
15,1,0.6,2016-04-11,Aliesha,"Hi Aliesha, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-08 to 2016-04-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you.",65.0,3557570,2016-04-08,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816467557.0.0""><span data-reactid="".5.3.0:$816467557.0.0.0""><span data-reactid="".5.3.0:$816467557.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$816467557.0.0.0.$0"">Oggi alle 00:15</span></span></span>]",3557570,$70,"Hey Michele, thanks so much for your inquiry. We would love to host you, however we are unable to lower the price at this time. If you would still like to book at the set rate, the room is available. 

Best,
Aliesha & Rich  *************** Hi Aliesha, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-08 to 2016-04-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
16,2,0.8,2016-04-10,Kate + Bryant,"Hi Kate + Bryant, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-07 to 2016-04-10. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $40/night? I would be willing to make the booking immediately if the price is ok with you.",53.3333333333,9509672,2016-04-07,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816280064.0.0""><span data-reactid="".5.3.0:$816280064.0.0.0""><span data-reactid="".5.3.0:$816280064.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$816280064.0.0.0.$0"">Ieri alle 21:24</span></span></span>]",9509672,$66,"Hello Michele! We apologize but the room actually isn't available for the dates you've requested, best of luck in your search! *************** Hi Kate + Bryant, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-07 to 2016-04-10. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $40/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
17,1,0.9,2016-04-11,Kat,"Hi Kat, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-08 to 2016-04-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $90/night? I would be willing to make the booking immediately if the price is ok with you.",101.0,9368969,2016-04-08,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816104552.0.0""><span data-reactid="".5.3.0:$816104552.0.0.0""><span data-reactid="".5.3.0:$816104552.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$816104552.0.0.0.$0"">Ieri alle 18:56</span></span></span>]",9368969,$168,"Ciao Michele.. I'm sorry I can't rent it for those nights. Best of luck.  *************** Hi Kat, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-08 to 2016-04-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $90/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
18,1,0.8,2016-04-07,Amy,"Hi Amy, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-04 to 2016-04-07. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $105/night? I would be willing to make the booking immediately if the price is ok with you.",137.0,4957358,2016-04-04,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815223587.0.0""><span data-reactid="".5.3.0:$815223587.0.0.0""><span data-reactid="".5.3.0:$815223587.0.0.0.$0"">Amy</span><span data-reactid="".5.3.0:$815223587.0.0.0.1""> ti ha pre-approvato il </span><span data-reactid="".5.3.0:$815223587.0.0.0.$1"">lo scorso Sabato alle 23:54</span></span></span>]",4957358,$149,
19,2,0.7,2016-04-06,Danielle,"Hi Danielle, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-03 to 2016-04-06. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $100/night? I would be willing to make the booking immediately if the price is ok with you.",148.0,6651949,2016-04-03,[],6651949,$190,"Hi Michele,

We will not be able to meet your requested rate, but we do offer a discount for extended stays beginning at one week.

Thanks for your inquiry.

Best,

Danielle *************** Hi Danielle, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-03 to 2016-04-06. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $100/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
