,bed,discount_asked,end,host_name,messages,nightly_price,property_id,start,actions,id,prices,responses
10,1,0.8,2016-03-31,Israel,"Hi Israel, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-28 to 2016-03-31. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $40/night? I would be willing to make the booking immediately if the price is ok with you.",51.0,6032118,2016-03-28,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815079128.0.0""><span data-reactid="".5.3.0:$815079128.0.0.0""><span data-reactid="".5.3.0:$815079128.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815079128.0.0.0.$0"">lo scorso Sabato alle 21:22</span></span></span>]",6032118,$55,"Hi Israel, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-28 to 2016-03-31. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $40/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
11,2,0.9,2016-04-05,Brandon,"Hi Brandon, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-02 to 2016-04-05. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $80/night? I would be willing to make the booking immediately if the price is ok with you.",92.0,7205903,2016-04-02,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816076652.0.0""><span data-reactid="".5.3.0:$816076652.0.0.0""><span data-reactid="".5.3.0:$816076652.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$816076652.0.0.0.$0"">Ieri alle 18:33</span></span></span>]",7205903,$100,"Hey I actually need to change the available dates.  *************** Hi Brandon, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-02 to 2016-04-05. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $80/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
12,2,0.6,2016-04-01,Su,"Hi Su, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-29 to 2016-04-01. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you.",111.0,7435577,2016-03-29,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816604175.0.0""><span data-reactid="".5.3.0:$816604175.0.0.0""><span data-reactid="".5.3.0:$816604175.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$816604175.0.0.0.$0"">Oggi alle 03:05</span></span></span>]",7435577,$147,"Hey Michele, sorry the place is no longer available during this time period.  *************** Hi Su, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-29 to 2016-04-01. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
13,1,0.7,2016-04-03,Phoebe,"Hi Phoebe, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you.",51.0,5557381,2016-03-31,[],5557381,$56,"Hello Michele!

Unfortunately the price it is now is the lowest I can go, or else I break even in the long run. Otherwise, the room is still available if you're still interested!

And that's so cool! I've had lots of tenants from Europe, but none from Italy yet!

Let me know, 
-Phoebe  *************** Hi Phoebe, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
14,1,0.8,2016-03-31,Jennifer,"Hi Jennifer, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-28 to 2016-03-31. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $30/night? I would be willing to make the booking immediately if the price is ok with you.",42.0,5613651,2016-03-28,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815090159.0.0""><span data-reactid="".5.3.0:$815090159.0.0.0""><span data-reactid="".5.3.0:$815090159.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815090159.0.0.0.$0"">lo scorso Sabato alle 21:32</span></span></span>]",5613651,$46,"hi i think you should try a hostel or one of the rooms on airbnb that rent out the bunk beds in a shared room there usually like $30 a bed. I think that would be your best bet for your budget! thanks for the interest though! Good Luck! *************** Hi Jennifer, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-28 to 2016-03-31. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $30/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
15,1,0.9,2016-04-04,Frazier,"Hi Frazier, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-01 to 2016-04-04. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $105/night? I would be willing to make the booking immediately if the price is ok with you.",117.0,8403316,2016-04-01,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815187794.0.0""><span data-reactid="".5.3.0:$815187794.0.0.0""><span data-reactid="".5.3.0:$815187794.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815187794.0.0.0.$0"">lo scorso Sabato alle 23:12</span></span></span>]",8403316,$148,"Hi Frazier, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-01 to 2016-04-04. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $105/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
16,8,0.6,2016-04-01,Donna,"Hi Donna, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-29 to 2016-04-01. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 7 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $190/night? I would be willing to make the booking immediately if the price is ok with you.",323.0,6023683,2016-03-29,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816572216-event.0.0""><span data-reactid="".5.3.0:$816572216-event.0.0.0""><span data-reactid="".5.3.0:$816572216-event.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$816572216-event.0.0.0.$0"">Oggi alle 02:25</span></span></span>]",6023683,$400,"sorry Michael but I did send you DECLINE because I can not accept your price. *************** Hello Michael  thanks for inquiry in my house. You asking 8 guests for 3 nights and $ 190.00 per night. You know how much will cost me 8 guests for 3 days? Sorry I can't go low like you offer. My price is always the same. I have house, nice big, comfortable and very clean. I spend 250.00 after you leave my house for steem cleaning. I keep my house very clean for my quest sorry I can't accept this price. Happy Holidays. Thank you. Donna. *************** Hi Donna, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-29 to 2016-04-01. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 7 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $190/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
17,2,0.7,2016-04-03,Lolo,"Hi Lolo, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $80/night? I would be willing to make the booking immediately if the price is ok with you.",120.0,6130045,2016-03-31,[],6130045,$180,"Hi Michelle
Hi Michele
The place is available but I can't go lower to 80 dollars for two people ....
Sorry it's very low
Thank you Lolo *************** Hi Lolo, my name is Michele and I am interested in staying at your place for 2 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $80/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
18,1,0.8,2016-04-05,Daniela,"Hi Daniela, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-02 to 2016-04-05. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $60/night? I would be willing to make the booking immediately if the price is ok with you.",78.0,6538963,2016-04-02,[],6538963,$105,"Hi Michele,
Sorry I did not answer you question about pricing . We are priced spot on for the value that we offer and would not lower the price. There are plenty of places that would be in that price range.
Best Daniela *************** Hi Michele,

Thank you for the interest. we woudl love to host you for your stay in NY. However we have a 3 day minimum at our place. I am sure there are places that are more flexible that way. 

Best Daniela *************** Hi Daniela, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-02 to 2016-04-05. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $60/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
19,4,0.9,2016-04-05,Rhemy,"Hi Rhemy, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-02 to 2016-04-05. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 3 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $25/night? I would be willing to make the booking immediately if the price is ok with you.",29.3333333333,6747193,2016-04-02,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815289235.0.0""><span data-reactid="".5.3.0:$815289235.0.0.0""><span data-reactid="".5.3.0:$815289235.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815289235.0.0.0.$0"">Ieri alle 01:22</span></span></span>]",6747193,$125,"Dear Michele, I will have space for only two guests on those dates, thanks . *************** Accept *************** Hi Rhemy, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-02 to 2016-04-05. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 3 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $25/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
